getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "ClaudeCodeUI""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-08-21 00:38:57.155999-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Setting input views: <<UIInputViewSet: 0x6000035048f0>; (empty)>
2025-08-21 00:38:57.156127-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x6000035048f0>; (empty)> windowScene: <_UIKeyboardWindowScene: 0x14573f740; role: _UIScreenBasedSceneSession; persistentIdentifier: B1B8708D-0E86-4A49-8416-2BA8639109FF; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:57.156266-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Moving from placement: <UIInputViewSetPlacementOffScreenDown> to placement: <UIInputViewSetPlacementOffScreenDown> (currentPlacement: <UIInputViewSetPlacementOffScreenDown>)
2025-08-21 00:38:57.156419-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: <<UIInputViewSet: 0x600003503700>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; assistant = <TUISystemInputAssistantView: 0x1051286a0; frame = (0 0; 440 72); >; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:57.156611-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: <<UIInputViewSet: 0x6000035048f0>; (empty)>
2025-08-21 00:38:57.156855-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIKBFeedbackGenerator] <_UIKBFeedbackGenerator: 0x600002cbed00>: Cooling System Sounds.
2025-08-21 00:38:57.164072-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] chainPlacementsIfNecessaryFrom, from: <UIInputViewSetPlacementOffScreenDown>, to: <UIInputViewSetPlacementOffScreenDown> transition: <UIInputViewPlacementTransition: 0x60000221c050>
2025-08-21 00:38:57.164100-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] updatePlacementWithPlacement: <UIInputViewSetPlacementOffScreenDown>
2025-08-21 00:38:57.164349-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Setting input views: <<UIInputViewSet: 0x600003507180>; (empty)>
2025-08-21 00:38:57.164427-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPeripheralHost] endPlacementForInputViewSet: <<UIInputViewSet: 0x600003507180>; (empty)> windowScene: <UIWindowScene: 0x10510c010; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 7527E762-B4AA-4A19-B529-28EBE638079D; activationState: UISceneActivationStateForegroundActive>
2025-08-21 00:38:57.164506-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Moving from placement: <UIInputViewSetPlacementOffScreenDown> to placement: <UIInputViewSetPlacementOffScreenDown> (currentPlacement: <UIInputViewSetPlacementOffScreenDown>)
2025-08-21 00:38:57.164586-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change from input view set: <<UIInputViewSet: 0x6000035037b0>; keyboard = <UIKeyboardAutomatic: 0x10512e390; frame = (0 0; 440 243); opaque = NO; layer = <CALayer: 0x60000035a220>>%; usesKeyClicks = NO;  (not visible)>
2025-08-21 00:38:57.164722-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Change to input view set: <<UIInputViewSet: 0x600003507180>; (empty)>
2025-08-21 00:38:57.169054-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] chainPlacementsIfNecessaryFrom, from: <UIInputViewSetPlacementOffScreenDown>, to: <UIInputViewSetPlacementOffScreenDown> transition: <UIInputViewPlacementTransition: 0x60000221c050>
2025-08-21 00:38:57.169074-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] updatePlacementWithPlacement: <UIInputViewSetPlacementOffScreenDown>
2025-08-21 00:38:57.169420-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Posted notifications (start): UIKeyboardWillHideNotification <UIInputViewSetNotificationInfo: 0x600003b64a80> {
    UIKeyboardAnimationCurveUserInfoKey = 7;
    UIKeyboardAnimationDurationUserInfoKey = 0;
    UIKeyboardBoundsUserInfoKey = "NSRect: {{0, 0}, {440, 0}}";
    UIKeyboardCenterBeginUserInfoKey = "NSPoint: {220, 993.5}";
    UIKeyboardCenterEndUserInfoKey = "NSPoint: {220, 956}";
    UIKeyboardFrameBeginUserInfoKey = "NSRect: {{0, 956}, {440, 75}}";
    UIKeyboardFrameEndUserInfoKey = "NSRect: {{0, 956}, {440, 0}}";
    UIKeyboardIsLocalUserInfoKey = 1;
}
2025-08-21 00:38:57.169461-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX setWindowContextID:2777386684 windowState:Disabled level:5.0
    focusContext:<contextID:1784929013 sceneID:com.claudecode.ui-default>
2025-08-21 00:38:57.170748-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InputWindowController] Posted notifications (end): UIKeyboardDidHideNotification <UIInputViewSetNotificationInfo: 0x600003b64a80> {
    UIKeyboardAnimationCurveUserInfoKey = 7;
    UIKeyboardAnimationDurationUserInfoKey = 0;
    UIKeyboardBoundsUserInfoKey = "NSRect: {{0, 0}, {440, 0}}";
    UIKeyboardCenterBeginUserInfoKey = "NSPoint: {220, 993.5}";
    UIKeyboardCenterEndUserInfoKey = "NSPoint: {220, 956}";
    UIKeyboardFrameBeginUserInfoKey = "NSRect: {{0, 956}, {440, 75}}";
    UIKeyboardFrameEndUserInfoKey = "NSRect: {{0, 956}, {440, 0}}";
    UIKeyboardIsLocalUserInfoKey = 1;
}
2025-08-21 00:38:57.171244-0400 0x105dbc   Default     0x379057             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPointerArbiter] Ignoring beginScrollingWithRegion: <UIPointerRegion: 0x60000221c050; rect = (0 152.333; 440 660.667); identifier = UIScrollView.scrollingPointerRegion> because pointer state is disabled
2025-08-21 00:38:57.171284-0400 0x106f51   Default     0x379057             82435  0    ClaudeCodeUI: (libxpc.dylib) [com.apple.xpc:connection] [0x14572c620] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-08-21 00:38:57.174573-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (libxpc.dylib) [com.apple.xpc:connection] [0x104fcd820] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-08-21 00:38:57.241189-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.241228-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.241243-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.241278-0400 0x105dbc   Activity    0x379058             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.241381-0400 0x105dbc   Activity    0x379059             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.261192-0400 0x10787d   Activity    0x37905a             82435  0    ClaudeCodeUI: (RunningBoardServices) didChangeInheritances
2025-08-21 00:38:57.342680-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.342733-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.342753-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.342792-0400 0x105dbc   Activity    0x37905b             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.444074-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.444117-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.444133-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.444171-0400 0x105dbc   Activity    0x37905c             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.551314-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.551601-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.551657-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.551707-0400 0x105dbc   Activity    0x37905d             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.652245-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.652281-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.652299-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.652326-0400 0x105dbc   Activity    0x37905e             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.763127-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.763322-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.763385-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.763491-0400 0x105dbc   Activity    0x37905f             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.865250-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:57.865312-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:57.865335-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:57.865387-0400 0x105dbc   Activity    0x37a8a0             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:57.966998-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 0; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:58.074934-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:38:58.075168-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:38:58.075314-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:38:58.075479-0400 0x105dbc   Activity    0x37a8a1             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:38:58.691055-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPointerArbiter] Ignoring endScrollingWithRegion: <UIPointerRegion: 0x60000221c050; rect = (0 152.333; 440 660.667); identifier = UIScrollView.scrollingPointerRegion> because scrollingRegion does not match: (null)
2025-08-21 00:39:12.590920-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] TX focusApplication (peekAppEvent) stealKB:Y scene:com.claudecode.ui-default
2025-08-21 00:39:12.591269-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:39:12.591317-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:39:12.591360-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:39:12.656172-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 0; ignoreInteractionEvents: 0, systemGestureStateChange: 1
2025-08-21 00:39:12.695810-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
2025-08-21 00:39:12.695962-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to windows: 1
2025-08-21 00:39:12.696053-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Sending UIEvent type: 0; subtype: 0; to window: <UIWindow: 0x1050091b0>; contextId: 0x6A63DAF5
2025-08-21 00:39:12.696738-0400 0x105dbc   Activity    0x37a8a2             82435  0    ClaudeCodeUI: (UIKitCore) send gesture actions
2025-08-21 00:39:12.697295-0400 0x105dbc   Default     0x37a8a2             82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:UIPointerArbiter] Ignoring beginScrollingWithRegion: <UIPointerRegion: 0x600002100190; rect = (0 152.333; 440 660.667); identifier = UIScrollView.scrollingPointerRegion> because pointer state is disabled
2025-08-21 00:39:12.806249-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDispatch] Evaluating dispatch of UIEvent: 0x600003b24ee0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
